disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4337,MARGATE,FL,33063.0,3,61058.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120110202052042.0,ab09b5bc-db98-4003-94a5-d0a93df36864,2010.0
4337,CAPE CORAL,FL,33993.0,1,40000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120710101034038.0,17b19cc7-9791-417b-ae8b-352c3f78cba2,2010.0
4559,LAKE CHARLES,LA,70611.0,1,19704.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220190022042000.0,24e77093-9f08-4491-b649-74a2cbcae472,2020.0
4332,ORANGE,TX,77632.0,1,18000.0,0,Renter,Mobile Home,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,483610210001007.0,f6b20eb3-63c7-4135-b985-35460378ad46,2010.0
4337,BISCAYNE PARK,FL,33161.0,1,12000.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,0,1,1295.0,0,,0,,0,,,,,,1.0,0,,120860012051038.0,f79d721b-51a7-4a3a-a476-5b60f1015472,2010.0
4337,HOLLYWOOD,FL,33023.0,4,18000.0,0,Owner,House/Duplex,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120111104031015.0,a2aae7dc-075f-4247-9446-c79116e95db5,2010.0
4337,THONOTOSASSA,FL,33592.0,1,70000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,1,0,1,1014.0,0,,0,,0,,,,,,1.0,0,,120570102031036.0,50b952c8-4e55-4f58-b9f4-624d253be9b0,2010.0
4337,AVON PARK,FL,33825.0,5,85000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120559604003064.0,ca037f34-0f14-49f2-8873-17bdaed25fcb,2010.0
4339,SAN JUAN,PR,915.0,1,29000.0,0,Renter,Apartment,0,1,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270039021000.0,0b913737-bfb1-490c-8021-1f8f5402fcab,2010.0
4393,ELIZABETHTOWN,NC,28337.0,1,28500.0,0,Owner,Mobile Home,0,0,1,1070.61,1.0,0,24.0,,1,0,,1,384.0,0,0,1,1028.0,1,1070.61,0,,0,,,,,,1.0,0,0.0,370179504003041.0,9580a5c7-d7da-4146-895f-3fb1ee2dc907,2010.0
4339,CONDADO,PR,907.0,3,30800.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270009004008.0,ffd3466e-d98f-4a0a-8778-def6939cd862,2010.0
4332,HOUSTON,TX,77071.0,1,25000.0,1,Owner,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,482014236004021.0,68fae2a6-b6ae-4db4-aa76-c818e0225eaf,2010.0
4337,POMPANO BEACH,FL,33064.0,1,13560.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120110303024010.0,115cca84-40d7-4453-b2e8-31551b314b18,2010.0
4339,COROZAL,PR,783.0,5,35000.0,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720475303003024.0,15488be6-8725-430e-b379-8a1bdc67fbe8,2010.0
4337,VERO BEACH,FL,32960.0,4,,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,341.7,120610504011076.0,f483017d-61e4-4663-b787-7da2c4ae4db2,2010.0
4337,DELRAY BEACH,FL,33445.0,1,70000.0,0,Owner,Townhouse,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990069073001.0,4b537924-bae0-418c-819f-a3468c133bdc,2010.0
4337,MIAMI,FL,33168.0,1,,0,Owner,House/Duplex,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860011024003.0,c7c37376-cff2-4057-8a32-eed02d10b7fb,2010.0
4337,MIAMI,FL,33138.0,2,50229.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860013015014.0,43b4ba50-b436-40cb-8c38-f7e57e134a09,2010.0
4339,SAN JUAN,PR,924.0,1,18000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721270050002005.0,6359afa1-7b7a-48ca-a0b8-75ecb5c62819,2010.0
4337,ORANGE CITY,FL,32763.0,1,28692.0,0,Owner,Mobile Home,1,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121270908051028.0,efbb002c-a2e8-481b-8954-20807c9dc366,2010.0
4337,RIVIERA BEACH,FL,33404.0,6,15000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,0.0,120990013021007.0,c054dca3-fd16-409e-98a9-0957b4d07760,2010.0
4337,HAINES CITY,FL,33844.0,1,27000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121050126022078.0,ad4ce4ee-be33-40c8-b049-20e68b2c67d8,2010.0
4337,SARASOTA,FL,34243.0,3,84000.0,0,Renter,Condo,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120810008053030.0,d7da81b5-673e-4dfe-93ad-8d6f62f0f23f,2010.0
4337,HIALEAH,FL,33010.0,1,12000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860007102004.0,e4481ba6-b128-4ca5-a221-bef70bfd7948,2010.0
4337,LEESBURG,FL,34748.0,2,52000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120690306013057.0,839866d6-3b74-48d9-8224-8c4e161e0e58,2010.0
4559,LAKE CHARLES,LA,70615.0,1,20000.0,0,Owner,Mobile Home,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220190020012042.0,9bba505b-9e66-4802-a146-40b7509f1dbf,2020.0
4337,LONGWOOD,FL,32779.0,4,,0,Owner,House/Duplex,1,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121170216122015.0,5dfe999e-7a7f-4dff-b123-c5c91c896181,2010.0
4586,HAWLEY,TX,79525.0,2,26304.0,1,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,482530205003011.0,778e4719-8391-4529-b4ab-f7c5db0d881a,2020.0
4337,MIAMI GARDENS,FL,33056.0,6,39255.0,0,Owner,House/Duplex,0,0,1,499.5,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860100112002.0,0488124b-bf71-45dc-a804-d6fa33e89333,2010.0
4586,FORT WORTH,TX,76104.0,1,64000.0,0,Owner,House/Duplex,1,0,1,3523.02,1.0,0,0.0,,0,0,,0,,0,0,0,,1,3523.02,0,,0,,,,,,1.0,0,0.0,484391045052019.0,46810b9d-d9ef-4a40-9e4c-5c8731be26ae,2020.0
4337,LEHIGH ACRES,FL,33971.0,4,37080.0,0,Renter,Condo,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120710401272033.0,d428dbd2-1cd6-439f-9c9d-2f86eb9592d8,2010.0
4339,ANASCO,PR,610.0,2,45000.0,0,Owner,Other,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,720118104001023.0,f013c94b-a58b-428d-bde3-0f5247d7fb1d,2010.0
4337,LAKE WALES,FL,33859.0,2,72160.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121050154051003.0,24675c04-3a39-47f3-ae86-acc45864e51b,2010.0
4332,ANGLETON,TX,77515.0,6,,0,Owner,House/Duplex,1,0,1,,,0,0.0,,0,0,,0,,1,1,0,,0,,0,,0,,,,,,1.0,0,0.0,480396621003040.0,696969b3-ce37-46bb-a6d3-ea14514deff8,2010.0
4337,ARCADIA,FL,34266.0,1,,0,Owner,Mobile Home,1,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120270101011015.0,05693912-0762-4a6e-a8e7-66c8ea6a71d9,2010.0
4337,CLEARWATER,FL,33755.0,4,11326.0,0,Renter,Other,0,0,0,,,0,,,0,0,,0,,1,1,1,1014.0,0,,0,,0,,,,,,1.0,0,,121030262001015.0,e474f1fa-59e9-48b1-9578-f2f72a679aa8,2010.0
4337,WINTER PARK,FL,32792.0,1,46000.0,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120950163011076.0,e0ec8a59-7de5-41c7-b9dc-3b2e30bc31a7,2010.0
4337,MELBOURNE,FL,32935.0,6,54000.0,0,Owner,House/Duplex,1,0,1,1000.0,1.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,1,,,,,,1.0,0,0.0,120090643023012.0,1474a2e4-12f3-4257-be7b-97fa6b970c5d,2010.0
4337,BROOKSVILLE,FL,34604.0,3,40000.0,0,Renter,Mobile Home,0,0,0,,,0,,,0,0,,0,,1,0,1,1014.0,0,,0,,0,,,,,,1.0,0,,120530403021042.0,b27bdfdb-b682-479c-bfdf-305bd0d4e3aa,2010.0
4586,SEAGOVILLE,TX,75159.0,6,,1,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,,62c33685-8769-429e-aace-36682af92943,
4399,LYNN HAVEN,FL,32444.0,5,37440.0,0,Renter,House/Duplex,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,1,20701.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),2020-04-30T00:00:00.000Z,OCEAN SPRINGS,MS,     ,1.0,1,1574.84,120050013012025.0,ed2be548-2336-44db-a3a7-3502ce7fe11a,2010.0
4339,GUAYNABO,PR,971.0,6,,0,Owner,Condo,1,0,1,1110.36,0.0,0,1.0,,1,0,,0,,1,0,0,,0,,0,,1,,,,,,1.0,0,0.0,720610411001011.0,b62cbf7d-bf2e-4e41-9864-86c2461b8640,2010.0
4337,HIALEAH,FL,33010.0,2,17000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860007101013.0,de90421c-b3d9-4f7d-8a82-aa62935b6bb8,2010.0
4337,VERO BEACH,FL,32966.0,1,,0,Owner,House/Duplex,0,0,1,10499.5,1.0,0,3.0,,1,0,,0,,0,0,0,,1,10499.5,0,,0,,,,,,1.0,0,341.7,120610507021015.0,e962d3ba-cf3a-49f9-a338-059d454e250c,2010.0
4559,WELSH,LA,70591.0,2,48000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,1,,,,,,1.0,0,,220530003004059.0,6361ac97-ebab-41b2-a5ac-c3e27ce50607,2020.0
4337,MIAMI,FL,33142.0,1,,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860017021012.0,f8efe42a-7aed-4dea-8519-2ad11374ed28,2010.0
4559,KINDER,LA,70648.0,2,152000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220039505011031.0,e6acad13-c80a-4982-9b3b-8154ec999fc8,2020.0
4337,SOUTH DAYTONA,FL,32119.0,1,7200.0,0,Owner,Mobile Home,0,0,1,2665.0,1.0,0,16.0,,1,0,,0,,0,0,1,1910.0,1,2665.0,0,,0,,,,,,1.0,1,341.7,121270824141026.0,dd7268eb-b997-4d69-951c-e67b05bf79c1,2010.0
4337,ANTHONY,FL,32617.0,1,150000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120830004011047.0,e17b23f0-789c-4315-aa5d-84424db51a00,2010.0
4611,NEW ORLEANS,LA,70115.0,2,7200.0,0,Renter,House/Duplex,0,0,1,,1.0,0,0.0,,0,0,,0,,1,1,1,9941.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),2022-09-30T00:00:00.000Z,NEW ORLEANS,LA,     ,1.0,1,4138.29,220710100002010.0,e04ff7de-bd65-4783-88f6-c7ed86428b41,2020.0
4337,ORANGE PARK,FL,32073.0,3,67000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120190308012017.0,f494c155-dff3-4410-97b0-9767d912bb8e,2010.0
4332,HOUSTON,TX,77024.0,3,135000.0,0,Owner,House/Duplex,1,0,1,50025.03,1.0,0,48.0,,1,0,,0,,1,1,1,1594.0,1,33300.0,0,,1,,,,,,1.0,0,5550.0,482014507002000.0,eb3efe43-ebba-4325-af6b-150be5b48207,2010.0
4332,CORPUS CHRISTI,TX,78404.0,5,12000.0,0,Owner,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,483550015003005.0,19e7a167-22d8-4bd8-bab3-870604605644,2010.0
4611,DENHAM SPRINGS,LA,70726.0,3,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220630408123006.0,78d4be6a-a2d3-4d36-92cd-8365ed4b96c6,2020.0
4337,DELTONA,FL,32725.0,4,33000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,1,959.0,0,,0,,0,,,,,,1.0,0,,121270910222061.0,2adf81fb-50f1-49f4-ad6c-d8a7c226dbc4,2010.0
4337,LAKE WORTH,FL,33460.0,4,26000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990051021014.0,4f77c765-4a67-45de-8685-087013ec6297,2010.0
4332,HOUSTON,TX,77040.0,3,24000.0,0,Owner,House/Duplex,1,1,1,6712.3,1.0,0,8.0,,1,0,,0,,0,0,1,2666.0,0,,0,,0,,,,,,1.0,0,728.0,482015325023009.0,2ff310ad-bfaf-4220-8eba-b311ae395538,2010.0
4337,CLEARWATER,FL,33762.0,1,10936.0,1,Owner,Condo,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121030245122095.0,17eca337-6876-475c-8b91-3fa379a52d4f,2010.0
4332,BELLAIRE,TX,77401.0,5,450000.0,0,Owner,House/Duplex,1,1,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482014209003002.0,316b9fe9-0c9c-4b5e-94a8-db721d5281e4,2010.0
4337,OCALA,FL,34480.0,2,28000.0,0,Owner,Mobile Home,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120830024022001.0,30b4277c-5a75-47d3-a530-1da444a6b47f,2010.0
4337,LEHIGH ACRES,FL,33971.0,1,40000.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120710401243020.0,70b462cb-c216-4de6-b88e-f1bcd4330b97,2010.0
4559,SULPHUR,LA,70663.0,3,60000.0,0,Renter,House/Duplex,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,1,1674.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,543.83,220190030003017.0,232634cc-a193-4462-94c6-491fade755e1,2020.0
4337,FORT PIERCE,FL,34951.0,1,12000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121113811013038.0,56abc114-52ef-407c-bf36-48e8f60d6782,2010.0
4332,SANTA FE,TX,77510.0,6,100000.0,0,Owner,House/Duplex,1,0,1,4572.38,1.0,0,2.0,,1,0,,0,,0,0,0,,1,4572.38,0,,0,,,,,,1.0,0,0.0,481677234001024.0,2c4f18d0-b7b3-4ac4-bcef-edd8bc8f4739,2010.0
4339,VEGA BAJA,PR,693.0,2,7884.0,0,Owner,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,,ed0f8fb7-d32c-46c9-865f-43e6bc11931e,
4337,TAMPA,FL,33604.0,1,2000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120570006012034.0,fa040354-99d2-4224-b9db-e8d2ca3d5641,2010.0
4337,SAINT PETERSBURG,FL,33701.0,1,,0,Renter,Apartment,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,,d51f0dc5-52f5-4446-9fb4-2a9e943d1e97,
4337,DELTONA,FL,32725.0,5,24000.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,121270910181002.0,d805786d-3655-43ed-8f25-052956649bea,2010.0
4339,ARECIBO,PR,612.0,2,2592.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,720133008003002.0,b501f468-2bd2-4b93-928f-b842ac9cd2e1,2010.0
4337,LAKE PARK,FL,33403.0,1,55000.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120990011016023.0,9245659e-2cb3-4bae-b4d6-b02067b12339,2010.0
4586,DALLAS,TX,75244.0,4,26400.0,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,481130096032022.0,4e613366-a229-478b-b851-65b69c0cae08,2020.0
4332,HOUSTON,TX,77044.0,3,44000.0,0,Owner,House/Duplex,1,1,1,16418.01,1.0,0,16.0,,1,0,,0,,1,0,1,2132.0,0,,0,,0,,,,,,1.0,0,6972.34,482012323022053.0,049c2951-42a2-481e-87f3-d032cf7ed4fb,2010.0
4393,WILMINGTON,NC,28412.0,1,19116.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,371290121051040.0,0b43fbea-61fe-4ec7-b745-6a848eb8e039,2010.0
4611,MANDEVILLE,LA,70471.0,1,30000.0,0,Renter,Apartment,0,0,1,,1.0,0,0.0,,0,0,,0,,0,0,1,1854.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0,1265.51,221030403071001.0,4cc5fc73-26ee-4f5b-8f46-c6a595b02c0d,2020.0
4339,JUANA DIAZ,PR,795.0,1,19000.0,0,Owner,Other,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,720757102001000.0,cf619084-178b-42af-8146-60b3923671e2,2010.0
4337,HOMESTEAD,FL,33030.0,3,7000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,1,1927.8,120860113003021.0,877a4cf4-642a-4fd3-984a-b88fefcb4531,2010.0
4337,CORAL GABLES,FL,33134.0,1,0.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120860061025016.0,bc697520-1fa7-4853-869e-5024dc391e4e,2010.0
4337,FORT PIERCE,FL,34982.0,1,15000.0,0,Renter,Apartment,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,121113814022021.0,e8bc8249-1a0e-438d-bef1-1161011b45c7,2010.0
4337,NAPLES,FL,34104.0,5,37440.0,0,Renter,House/Duplex,0,0,1,,1.0,0,7.0,,1,0,,0,,1,0,1,2440.0,0,,0,,0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,1,1927.8,120210106022015.0,da7dd51c-8c7c-410e-8cc6-4254557da229,2010.0
4337,SAINT CLOUD,FL,34769.0,4,24000.0,0,Owner,Townhouse,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120970432042011.0,a1752a07-49d7-4c11-a460-8085deb0ba58,2010.0
4339,ANASCO,PR,610.0,2,1248.0,0,Owner,Apartment,0,0,1,2664.73,1.0,0,0.0,,0,0,,1,1211.0,1,0,1,748.0,1,2664.73,0,,0,,,,,,1.0,1,3623.48,720118103001004.0,6f6cfece-be02-4635-babb-3d45ce992798,2010.0
4611,SLIDELL,LA,70461.0,4,,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,221030407083017.0,f05a7800-7850-4d2a-9a0a-915489ea7750,2020.0
4332,PEARLAND,TX,77584.0,1,,0,Renter,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,480396606012024.0,8ca49915-8cae-4250-bd58-3e29e880efc3,2010.0
4611,GRETNA,LA,70056.0,3,140000.0,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220510250032007.0,512ff196-52d7-4f69-aaf0-639f19fb13e9,2020.0
4332,PORT ARTHUR,TX,77642.0,3,3000.0,0,Owner,House/Duplex,1,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,482450055004018.0,f2f0ba2d-031d-41c4-a22c-cf30df89acac,2010.0
4332,ROSHARON,TX,77583.0,4,70000.0,0,Owner,House/Duplex,1,1,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,480396619001120.0,27e550d3-6fee-4fce-8f28-2e639ac3a3d2,2010.0
4337,WINTER GARDEN,FL,34787.0,2,22000.0,0,Renter,Townhouse,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120950173003069.0,5895ae06-ac1a-4570-882f-bfaf78a706ee,2010.0
4337,FORT LAUDERDALE,FL,33311.0,1,15000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120110409012028.0,78f66513-be55-4f0a-a9dc-bb0767122cef,2010.0
4332,SPRING,TX,77380.0,1,,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,0.0,0,,483396914001024.0,59b9507f-4622-4bba-8d23-d55837ed18f2,2010.0
4337,APOPKA,FL,32703.0,1,45900.0,0,Owner,House/Duplex,0,0,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120950175043113.0,cf0c2a75-0c9c-4839-8a10-ab5f3517af65,2010.0
4337,JACKSONVILLE,FL,32218.0,1,40000.0,0,Renter,Townhouse,0,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120310103031005.0,56d82699-ca0f-48d7-9353-b5b4fe7dc68d,2010.0
4337,FORT MYERS,FL,33967.0,3,,0,Owner,House/Duplex,1,1,0,,,0,,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,,120710502081028.0,3dd6cc4e-adf0-432e-a152-064aa661cb6c,2010.0
4337,LEHIGH ACRES,FL,33936.0,1,41600.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120710402091086.0,63e85931-afc0-4509-8841-974262900dcd,2010.0
4611,MONROE,LA,71201.0,2,,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,220730002003001.0,ece10618-6b0e-4983-b20e-caae0690e178,2020.0
4337,TAMPA,FL,33604.0,3,9672.0,0,Owner,House/Duplex,1,0,0,,,0,,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,,120570007001019.0,7167387c-1b51-4998-9ec6-dc5a2fba475c,2010.0
4337,NAPLES,FL,34104.0,2,55000.0,0,Owner,Townhouse,1,1,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120210105062002.0,dec6dbbb-5d2f-456c-8262-d036b4812893,2010.0
4337,LAKE WORTH,FL,33460.0,2,20000.0,0,Renter,Apartment,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120990052022035.0,29085980-c547-41b9-bc0a-465ec72c1fe0,2010.0
4337,MIAMI,FL,33173.0,5,10400.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120860084121008.0,8bf1c153-b5a6-49c6-be73-7495fe32891a,2010.0
4337,SEBRING,FL,33870.0,5,56000.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120559607003034.0,4b34d822-1a92-465a-a9c3-a19a4dc06a68,2010.0
4611,HAMMOND,LA,70403.0,5,32000.0,0,Owner,House/Duplex,1,1,1,0.0,0.0,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,221059544003018.0,f2c49d44-bcb3-4278-8cf1-e96cbaa5aea8,2020.0
4337,LEHIGH ACRES,FL,33936.0,3,9000.0,0,Renter,House/Duplex,0,0,1,,,0,0.0,,0,0,,0,,0,0,0,,0,,0,,0,,,,,,1.0,0,0.0,120710403112015.0,61f766e0-f71c-44c1-8fd5-f1b2821e1c07,2010.0
4339,AGUIRRE,PR,704.0,3,9200.0,0,Renter,House/Duplex,0,0,1,,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,0,,,,,,1.0,0,0.0,721239529003015.0,891b8992-988d-4529-89bd-24b36ceedeab,2010.0
4339,VIEQUES,PR,765.0,3,54000.0,0,Owner,House/Duplex,1,0,1,104.55,0.0,0,0.0,,0,0,,0,,1,0,0,,0,,0,,1,,,,,,1.0,0,1109.48,721479505003026.0,ee43fea7-07d5-45cc-8cd8-0fe99f783882,2010.0
